seconds,mac,humidity,inside_temp,outside_temp,input_volt,output_volt,battery_back,water_leakage,water_logging
1459,00:11:22:33:44:03,51.2,1412,31.71,1.02,1.01,10.76,1,1
1460,00:11:22:33:44:00,51.2,1413,31.64,1.02,1.01,10.78,1,1
1461,00:11:22:33:44:06,51.1,1414,31.71,1.02,1.01,10.76,1,1
1463,00:11:22:33:44:04,51.2,1415,31.69,1.02,1.01,10.75,1,1
1464,00:11:22:33:44:03,51.2,1416,31.69,1.02,1.01,10.74,1,1
1465,00:11:22:33:44:03,51.2,1417,31.69,1.02,1.01,10.74,1,1
1466,00:11:22:33:44:00,51.2,1418,31.83,1.02,1.01,10.74,1,1
1467,00:11:22:33:44:08,51.2,1419,31.78,1.02,1.01,10.76,1,1
1468,00:11:22:33:44:03,51.2,1420,31.78,1.02,1.01,10.72,1,1
1469,00:11:22:33:44:02,51.1,1421,31.9,1.02,1.01,10.71,1,1
1470,00:11:22:33:44:02,51.2,1422,31.92,1.02,1.01,10.73,1,1
1471,00:11:22:33:44:05,51.1,1423,31.95,1.02,1.01,10.74,1,1
1472,00:11:22:33:44:03,51.1,1424,31.97,1.02,1.01,10.77,0,0
1473,00:11:22:33:44:05,51.1,1425,32.04,1.02,1.01,10.74,0,0
1474,00:11:22:33:44:00,51.1,1426,31.95,1.02,1.01,10.7,0,0
1475,00:11:22:33:44:08,51.1,1427,31.92,1.02,1.01,10.69,0,0
1476,00:11:22:33:44:03,51.1,1428,31.99,1.02,1.01,10.72,0,0
1477,00:11:22:33:44:09,51.2,1429,31.92,1.02,1.01,10.73,0,0
1478,00:11:22:33:44:09,51.2,1430,31.88,1.02,1.01,10.69,0,0
1479,00:11:22:33:44:09,51.1,1431,31.9,1.02,1.01,10.73,0,0
1480,00:11:22:33:44:04,51.2,1432,31.83,1.02,1.01,10.7,0,0
1481,00:11:22:33:44:09,51.1,1433,31.81,1.02,1.01,10.72,0,0
1483,00:11:22:33:44:07,51.1,1434,31.78,1.02,1.01,10.76,0,0
1484,00:11:22:33:44:04,51.1,1435,31.83,1.02,1.01,10.8,0,0
1485,00:11:22:33:44:02,51.1,1436,31.83,1.02,1.01,10.76,0,0
1486,00:11:22:33:44:03,51.1,1437,31.85,1.02,1.01,10.74,0,0
1487,00:11:22:33:44:05,51.1,1438,31.85,1.02,1.01,10.74,0,0
1488,00:11:22:33:44:07,51.1,1439,31.85,1.02,1.01,10.69,0,0
1489,00:11:22:33:44:05,51.1,1440,31.83,1.02,1.01,10.72,0,0
1490,00:11:22:33:44:04,51.1,1441,31.85,1.02,1.01,10.7,0,0
1491,00:11:22:33:44:02,51.1,1442,31.92,1.02,1.01,10.68,0,0
1492,00:11:22:33:44:08,51.1,1443,31.95,1.02,1.01,10.68,0,0
1493,00:11:22:33:44:06,51.1,1444,31.9,1.02,1.01,10.7,0,0
1494,00:11:22:33:44:00,51.1,1445,31.85,1.02,1.01,10.72,0,0
1495,00:11:22:33:44:02,51,1446,31.9,1.02,1.01,10.76,0,0
1496,00:11:22:33:44:04,51,1447,31.95,1.02,1.01,10.77,0,0
1497,00:11:22:33:44:05,51,1448,31.97,1.02,1.01,10.76,0,0
1498,00:11:22:33:44:02,51.1,1449,31.95,1.02,1.01,10.79,0,0
1499,00:11:22:33:44:02,51.1,1450,31.9,1.02,1.01,10.8,0,0
1500,00:11:22:33:44:02,51.1,1451,31.83,1.02,1.01,10.8,0,0
1502,00:11:22:33:44:04,51.1,1452,31.74,1.02,1.01,10.81,0,0
1503,00:11:22:33:44:05,51.1,1453,31.81,1.02,1.01,10.77,0,0
1504,00:11:22:33:44:01,51.1,1454,31.83,1.02,1.01,10.77,0,0
1505,00:11:22:33:44:05,51.1,1455,31.69,1.02,1.01,10.79,0,0
1506,00:11:22:33:44:03,51.1,1456,31.66,1.02,1.01,10.77,0,0
1507,00:11:22:33:44:01,51.1,1457,31.62,1.02,1.01,10.73,0,0
1508,00:11:22:33:44:04,51.1,1458,31.69,1.02,1.01,10.7,0,0
1509,00:11:22:33:44:03,51.1,1459,31.76,1.02,1.01,10.71,0,0
1510,00:11:22:33:44:08,51,1460,31.85,1.02,1.01,10.68,0,0
1511,00:11:22:33:44:01,51,1461,31.85,1.02,1.01,10.68,0,0
1512,00:11:22:33:44:08,51,1462,31.81,1.02,1.01,10.65,0,0
1513,00:11:22:33:44:07,51,1463,31.74,1.02,1.01,10.63,0,0
1514,00:11:22:33:44:09,51,1464,31.71,1.02,1.01,10.67,0,0
1515,00:11:22:33:44:03,51,1465,31.74,1.02,1.01,10.69,0,0
1516,00:11:22:33:44:03,51,1466,31.71,1.02,1.01,10.69,0,0
1517,00:11:22:33:44:03,51,1467,31.57,1.02,1.01,10.66,0,0
1518,00:11:22:33:44:04,51,1468,31.5,1.02,1.01,10.68,0,0
1519,00:11:22:33:44:07,51,1469,31.38,1.02,1.01,10.71,0,0
1521,00:11:22:33:44:02,51,1470,31.43,1.02,1.01,10.71,0,0
1522,00:11:22:33:44:08,51,1471,31.59,1.02,1.01,10.73,0,0
1523,00:11:22:33:44:04,51,1472,31.59,1.02,1.01,10.72,0,0
1524,00:11:22:33:44:04,51,1473,31.55,1.02,1.01,10.71,0,0
1525,00:11:22:33:44:06,51,1474,31.52,1.02,1.01,10.71,0,0
1526,00:11:22:33:44:08,51.1,1475,31.66,1.02,1.01,10.75,0,0
1527,00:11:22:33:44:00,51.1,1476,31.66,1.02,1.01,10.74,0,0
1528,00:11:22:33:44:03,51.1,1477,31.71,1.02,1.01,10.71,0,0
1529,00:11:22:33:44:07,51.1,1478,31.76,1.02,1.01,10.72,0,0
1530,00:11:22:33:44:07,51.1,1479,31.74,1.02,1.01,10.73,0,0
1531,00:11:22:33:44:05,51,1480,31.69,1.02,1.01,10.73,0,0
1532,00:11:22:33:44:00,51.1,1481,31.76,1.02,1.01,10.75,0,0
1533,00:11:22:33:44:01,51,1482,31.85,1.02,1.01,10.76,0,0
1534,00:11:22:33:44:02,51,1483,31.85,1.02,1.01,10.76,0,0
1535,00:11:22:33:44:02,51,1484,31.9,1.02,1.01,10.75,0,0
1536,00:11:22:33:44:06,51,1485,32.11,1.02,1.01,10.78,0,0
1537,00:11:22:33:44:02,51.1,1486,32.02,1.02,1.01,10.8,0,0
1538,00:11:22:33:44:05,51.1,1487,32.02,1.02,1.01,10.8,0,0
1539,00:11:22:33:44:02,51.1,1488,32.06,1.02,1.01,10.8,0,0
1541,00:11:22:33:44:03,51.1,1489,32.06,1.02,1.01,10.77,0,0
1542,00:11:22:33:44:03,51.1,1490,32.04,1.02,1.01,10.76,0,0
1543,00:11:22:33:44:02,51.1,1491,31.95,1.02,1.01,10.75,0,0
1544,00:11:22:33:44:09,51,1492,31.99,1.02,1.01,10.78,0,0
1545,00:11:22:33:44:09,51,1493,31.76,1.02,1.01,10.74,0,0
1546,00:11:22:33:44:09,51,1494,31.78,1.02,1.01,10.73,0,0
1547,00:11:22:33:44:04,51,1495,31.83,1.02,1.01,10.73,0,0
1548,00:11:22:33:44:02,51,1496,31.85,1.02,1.01,10.74,0,0
1549,00:11:22:33:44:03,51,1497,31.81,1.02,1.01,10.73,0,0
1550,00:11:22:33:44:03,51,1498,31.74,1.02,1.01,10.72,0,0
1551,00:11:22:33:44:02,51,1499,31.81,1.02,1.01,10.74,0,0
1552,00:11:22:33:44:05,51,1500,31.78,1.02,1.01,10.75,0,0
1553,00:11:22:33:44:00,51,1501,31.74,1.02,1.01,10.76,0,0
1554,00:11:22:33:44:03,51,1502,31.74,1.02,1.01,10.77,0,0
1555,00:11:22:33:44:00,51,1503,31.62,1.02,1.01,10.77,0,0
1556,00:11:22:33:44:01,51,1504,31.71,1.02,1.01,10.75,0,0
1557,00:11:22:33:44:03,51,1505,31.64,1.02,1.01,10.79,0,0
1558,00:11:22:33:44:04,51,1506,31.71,1.02,1.01,10.79,0,0
1560,00:11:22:33:44:01,51,1507,31.71,1.02,1.01,10.75,0,0
1561,00:11:22:33:44:03,51,1508,31.64,1.02,1.01,10.74,0,0
1562,00:11:22:33:44:00,51,1509,31.74,1.02,1.01,10.74,0,0
1563,00:11:22:33:44:08,51,1510,31.66,1.02,1.01,10.71,0,0
1564,00:11:22:33:44:00,51,1511,31.69,1.02,1.01,10.67,0,0
1565,00:11:22:33:44:08,51,1512,31.62,1.02,1.01,10.7,0,0
1566,00:11:22:33:44:02,51,1513,31.76,1.02,1.01,10.66,0,0
1567,00:11:22:33:44:04,51,1514,31.66,1.02,1.01,10.66,0,0
1568,00:11:22:33:44:03,51,1515,31.66,1.02,1.01,10.7,0,0
1569,00:11:22:33:44:00,51,1516,31.71,1.02,1.01,10.68,0,0
1570,00:11:22:33:44:05,51,1517,31.57,1.02,1.01,10.69,0,0
1571,00:11:22:33:44:01,50.9,1518,31.64,1.02,1.01,10.69,0,0
1572,00:11:22:33:44:02,50.9,1519,31.69,1.02,1.01,10.69,0,0
1573,00:11:22:33:44:07,50.9,1520,31.74,1.02,1.01,10.66,0,0
1574,00:11:22:33:44:03,51,1521,31.52,1.02,1.01,10.67,0,0
1575,00:11:22:33:44:05,50.9,1522,31.57,1.02,1.01,10.67,0,0
1576,00:11:22:33:44:04,51,1523,31.55,1.02,1.01,10.65,0,0
1577,00:11:22:33:44:05,51,1524,31.52,1.02,1.01,10.65,0,0
1579,00:11:22:33:44:03,51,1525,31.59,1.02,1.01,10.61,0,0
1580,00:11:22:33:44:04,51,1526,31.62,1.02,1.01,10.64,0,0
1581,00:11:22:33:44:09,51,1527,31.64,1.02,1.01,10.65,0,0
1582,00:11:22:33:44:05,51,1528,31.62,1.02,1.01,10.69,0,0
1583,00:11:22:33:44:01,51,1529,31.66,1.02,1.01,10.67,0,0
1584,00:11:22:33:44:00,51,1530,31.71,1.02,1.01,10.7,0,0
1585,00:11:22:33:44:08,51,1531,31.78,1.02,1.01,10.71,0,0
1586,00:11:22:33:44:09,51,1532,31.81,1.02,1.01,10.72,0,0
1587,00:11:22:33:44:05,51,1533,31.9,1.02,1.01,10.72,0,0
1588,00:11:22:33:44:02,51,1534,31.88,1.02,1.01,10.7,0,0
1589,00:11:22:33:44:07,50.9,1535,31.9,1.02,1.01,10.71,0,0
1590,00:11:22:33:44:08,50.9,1536,31.81,1.02,1.01,10.69,0,0
1591,00:11:22:33:44:02,50.9,1537,31.85,1.02,1.01,10.69,0,0
1592,00:11:22:33:44:05,50.8,1538,31.83,1.02,1.01,10.69,0,0
1593,00:11:22:33:44:08,50.8,1539,31.69,1.02,1.01,10.71,0,0
1594,00:11:22:33:44:03,50.8,1540,31.71,1.02,1.01,10.74,0,0
1595,00:11:22:33:44:01,50.8,1541,31.62,1.02,1.01,10.73,0,0
1596,00:11:22:33:44:01,50.8,1542,31.59,1.02,1.01,10.73,0,0
1597,00:11:22:33:44:06,50.8,1543,31.5,1.02,1.01,10.71,0,0
1599,00:11:22:33:44:04,50.8,1544,31.59,1.02,1.01,10.69,0,0
1600,00:11:22:33:44:09,50.8,1545,31.62,1.02,1.01,10.69,0,0
1601,00:11:22:33:44:09,50.8,1546,31.55,1.02,1.01,10.69,0,0
1602,00:11:22:33:44:03,50.9,1547,31.62,1.02,1.01,10.69,0,0
1603,00:11:22:33:44:05,50.9,1548,31.57,1.02,1.01,10.66,0,0
1604,00:11:22:33:44:08,50.9,1549,31.62,1.02,1.01,10.7,0,0
1605,00:11:22:33:44:04,51,1550,31.69,1.02,1.01,10.73,0,0
1606,00:11:22:33:44:02,51,1551,31.71,1.02,1.01,10.76,0,0
1607,00:11:22:33:44:07,50.9,1552,31.78,1.02,1.01,10.8,0,0
1608,00:11:22:33:44:04,50.9,1553,31.81,1.02,1.01,10.84,0,0
1609,00:11:22:33:44:06,50.9,1554,31.71,1.02,1.01,10.81,0,0
1610,00:11:22:33:44:03,50.9,1555,31.74,1.02,1.01,10.81,0,0
1611,00:11:22:33:44:09,50.9,1556,31.78,1.02,1.01,10.81,0,0
1612,00:11:22:33:44:06,50.9,1557,31.74,1.02,1.01,10.81,0,0
1613,00:11:22:33:44:06,50.9,1558,31.64,1.02,1.01,10.81,0,0
1614,00:11:22:33:44:07,50.9,1559,31.69,1.02,1.01,10.77,0,0
1615,00:11:22:33:44:06,50.9,1560,31.71,1.02,1.01,10.72,0,0
1616,00:11:22:33:44:01,50.9,1561,31.69,1.02,1.01,10.72,0,0
1618,00:11:22:33:44:08,50.9,1562,31.81,1.02,1.01,10.76,0,0
1619,00:11:22:33:44:07,50.9,1563,31.78,1.02,1.01,10.76,0,0
1620,00:11:22:33:44:03,50.9,1564,31.81,1.02,1.01,10.76,0,0
1621,00:11:22:33:44:01,50.9,1565,31.76,1.02,1.01,10.75,0,0
1622,00:11:22:33:44:06,50.9,1566,31.83,1.02,1.01,10.75,0,0
1623,00:11:22:33:44:08,50.9,1567,31.83,1.02,1.01,10.76,0,0
1624,00:11:22:33:44:08,50.9,1568,31.69,1.02,1.01,10.78,0,0
1625,00:11:22:33:44:09,50.9,1569,31.74,1.02,1.01,10.74,0,0
1626,00:11:22:33:44:09,50.9,1570,31.76,1.02,1.01,10.74,0,0
1627,00:11:22:33:44:06,50.9,1571,31.78,1.02,1.01,10.72,0,0
1628,00:11:22:33:44:03,50.9,1572,31.71,1.02,1.01,10.73,0,0
1629,00:11:22:33:44:09,50.9,1573,31.83,1.02,1.01,10.73,0,0
1630,00:11:22:33:44:08,50.9,1574,31.88,1.02,1.01,10.73,0,0
1631,00:11:22:33:44:03,50.9,1575,31.9,1.02,1.01,10.75,0,0
1632,00:11:22:33:44:08,50.9,1576,31.88,1.02,1.01,10.76,0,0
1633,00:11:22:33:44:06,50.9,1577,31.88,1.02,1.01,10.8,0,0
1634,00:11:22:33:44:00,51,1578,31.88,1.02,1.01,10.8,0,0
1635,00:11:22:33:44:05,50.9,1579,31.9,1.02,1.01,10.78,0,0
1637,00:11:22:33:44:07,50.9,1580,31.97,1.02,1.01,10.79,0,0
1638,00:11:22:33:44:03,50.9,1581,31.85,1.02,1.01,10.8,0,0
1639,00:11:22:33:44:05,50.9,1582,31.76,1.02,1.01,10.8,0,0
1640,00:11:22:33:44:04,50.9,1583,31.71,1.02,1.01,10.77,0,0
1641,00:11:22:33:44:02,50.8,1584,31.64,1.02,1.01,10.76,0,0
1642,00:11:22:33:44:06,50.8,1585,31.57,1.02,1.01,10.74,0,0
1643,00:11:22:33:44:08,50.8,1586,31.57,1.02,1.01,10.75,0,0
1644,00:11:22:33:44:05,50.8,1587,31.62,1.02,1.01,10.78,0,0
1645,00:11:22:33:44:07,50.8,1588,31.71,1.02,1.01,10.78,0,0
1646,00:11:22:33:44:02,50.8,1589,31.74,1.02,1.01,10.78,0,0
1647,00:11:22:33:44:00,50.7,1590,31.71,1.02,1.01,10.73,0,0
1648,00:11:22:33:44:05,50.8,1591,31.76,1.02,1.01,10.76,0,0
1649,00:11:22:33:44:03,50.7,1592,31.83,1.02,1.01,10.79,0,0
1650,00:11:22:33:44:03,50.8,1593,31.88,1.02,1.01,10.76,0,0
1651,00:11:22:33:44:06,50.7,1594,31.9,1.02,1.01,10.76,0,0
1652,00:11:22:33:44:03,50.7,1595,31.81,1.02,1.01,10.76,0,0
1653,00:11:22:33:44:01,50.7,1596,31.66,1.02,1.01,10.78,0,0
1654,00:11:22:33:44:08,50.7,1597,31.71,1.02,1.01,10.78,0,0
1655,00:11:22:33:44:05,50.8,1598,31.71,1.02,1.01,10.81,0,0
1657,00:11:22:33:44:03,50.8,1599,31.74,1.02,1.01,10.83,0,0
1658,00:11:22:33:44:08,50.8,1600,31.81,1.02,1.01,10.83,0,0
1659,00:11:22:33:44:03,50.7,1601,31.83,1.02,1.01,10.84,1,1
1660,00:11:22:33:44:01,50.7,1602,31.78,1.02,1.01,10.81,1,1
1661,00:11:22:33:44:06,50.7,1603,31.88,1.02,1.01,10.78,1,1
1662,00:11:22:33:44:00,50.7,1604,31.83,1.02,1.01,10.78,1,1
1663,00:11:22:33:44:03,50.7,1605,31.76,1.02,1.01,10.78,1,1
1664,00:11:22:33:44:03,50.7,1606,31.83,1.02,1.01,10.75,1,1
1665,00:11:22:33:44:02,50.7,1607,31.78,1.02,1.01,10.74,1,1
1666,00:11:22:33:44:05,50.7,1608,31.74,1.02,1.01,10.72,1,1
1667,00:11:22:33:44:07,50.7,1609,31.64,1.02,1.01,10.74,1,1
1668,00:11:22:33:44:01,50.8,1610,31.71,1.02,1.01,10.74,1,1
1669,00:11:22:33:44:08,50.8,1611,31.69,1.02,1.01,10.74,1,1
1670,00:11:22:33:44:00,50.8,1612,31.83,1.02,1.01,10.7,1,1
1671,00:11:22:33:44:00,50.8,1613,31.83,1.02,1.01,10.71,1,1
1672,00:11:22:33:44:06,50.7,1614,31.83,1.02,1.01,10.71,1,1
1673,00:11:22:33:44:09,50.7,1615,31.92,1.02,1.01,10.72,1,1
1674,00:11:22:33:44:00,50.7,1616,32.02,1.02,1.01,10.72,1,1
1676,00:11:22:33:44:03,50.7,1617,32.06,1.02,1.01,10.68,1,1
1677,00:11:22:33:44:05,50.6,1618,32.06,1.02,1.01,10.72,1,1
1678,00:11:22:33:44:02,50.6,1619,32.09,1.02,1.01,10.71,1,1
1679,00:11:22:33:44:01,50.6,1620,32.06,1.02,1.01,10.75,1,1
1680,00:11:22:33:44:02,50.6,1621,32.04,1.02,1.01,10.71,1,1
1681,00:11:22:33:44:07,50.6,1622,32.06,1.02,1.01,10.73,1,1
1682,00:11:22:33:44:08,50.6,1623,31.97,1.02,1.01,10.72,1,1
1683,00:11:22:33:44:05,50.6,1624,31.95,1.02,1.01,10.72,1,1
1684,00:11:22:33:44:08,50.6,1625,31.95,1.02,1.01,10.76,1,1
1685,00:11:22:33:44:08,50.6,1626,31.88,1.02,1.01,10.72,1,1
1686,00:11:22:33:44:01,50.6,1627,31.88,1.02,1.01,10.72,1,1
1687,00:11:22:33:44:06,50.6,1628,31.78,1.02,1.01,10.69,1,1
1688,00:11:22:33:44:05,50.6,1629,31.78,1.02,1.01,10.73,1,1
1689,00:11:22:33:44:01,50.6,1630,31.76,1.02,1.01,10.74,1,1
1690,00:11:22:33:44:01,50.6,1631,31.62,1.02,1.01,10.76,1,1
1691,00:11:22:33:44:05,50.7,1632,31.64,1.02,1.01,10.76,1,1
1692,00:11:22:33:44:06,50.7,1633,31.59,1.02,1.01,10.72,1,1
1693,00:11:22:33:44:04,50.8,1634,31.71,1.02,1.01,10.72,1,1
1695,00:11:22:33:44:08,50.7,1635,31.74,1.02,1.01,10.72,1,1
1696,00:11:22:33:44:08,50.7,1636,31.69,1.02,1.01,10.75,1,1
1697,00:11:22:33:44:08,50.7,1637,31.74,1.02,1.01,10.75,1,1
1698,00:11:22:33:44:02,50.7,1638,31.74,1.02,1.01,10.72,1,1
1699,00:11:22:33:44:02,50.7,1639,31.83,1.02,1.01,10.69,1,1
1700,00:11:22:33:44:09,50.7,1640,31.81,1.02,1.01,10.69,1,1
1701,00:11:22:33:44:01,50.7,1641,31.78,1.02,1.01,10.73,1,1
1702,00:11:22:33:44:08,50.7,1642,31.71,1.02,1.01,10.73,1,1
1703,00:11:22:33:44:06,50.7,1643,31.66,1.02,1.01,10.73,1,1
1704,00:11:22:33:44:03,50.7,1644,31.78,1.02,1.01,10.7,1,1
1705,00:11:22:33:44:06,50.7,1645,31.85,1.02,1.01,10.69,1,1
1706,00:11:22:33:44:04,50.7,1646,31.83,1.02,1.01,10.73,1,1
1707,00:11:22:33:44:02,50.7,1647,31.81,1.02,1.01,10.73,1,1
1708,00:11:22:33:44:04,50.7,1648,31.76,1.02,1.01,10.7,1,1
1709,00:11:22:33:44:07,50.6,1649,31.78,1.02,1.01,10.68,1,1
1710,00:11:22:33:44:06,50.6,1650,31.85,1.02,1.01,10.71,1,1
1711,00:11:22:33:44:04,50.6,1651,31.88,1.02,1.01,10.7,1,1
1712,00:11:22:33:44:05,50.6,1652,31.78,1.02,1.01,10.72,1,1
1713,00:11:22:33:44:00,50.6,1653,31.76,1.02,1.01,10.69,1,1
1715,00:11:22:33:44:05,50.5,1654,31.81,1.02,1.01,10.66,1,1
1716,00:11:22:33:44:02,50.5,1655,31.85,1.02,1.01,10.69,1,1
1717,00:11:22:33:44:02,50.5,1656,31.95,1.02,1.01,10.72,1,1
1718,00:11:22:33:44:07,50.4,1657,31.99,1.02,1.01,10.71,1,1
1719,00:11:22:33:44:08,50.4,1658,31.88,1.02,1.01,10.69,1,1
1720,00:11:22:33:44:07,50.4,1659,31.88,1.02,1.01,10.69,1,1
1721,00:11:22:33:44:05,50.4,1660,32.02,1.02,1.01,10.71,1,1
1722,00:11:22:33:44:05,50.4,1661,32.02,1.02,1.01,10.71,1,1
1723,00:11:22:33:44:09,50.4,1662,32.02,1.02,1.01,10.74,1,1
1724,00:11:22:33:44:03,50.4,1663,32.04,1.02,1.01,10.73,1,1
1725,00:11:22:33:44:04,50.4,1664,31.99,1.02,1.01,10.73,1,1
1726,00:11:22:33:44:00,50.5,1665,32.04,1.02,1.01,10.73,1,1
1727,00:11:22:33:44:04,50.5,1666,32.14,1.02,1.01,10.75,1,1
1728,00:11:22:33:44:01,50.5,1667,32.09,1.02,1.01,10.76,1,1
1729,00:11:22:33:44:06,50.5,1668,31.9,1.02,1.01,10.76,1,1
1730,00:11:22:33:44:05,50.5,1669,31.88,1.02,1.01,10.77,1,1
1731,00:11:22:33:44:09,50.5,1670,31.88,1.02,1.01,10.77,1,1
1732,00:11:22:33:44:01,50.5,1671,31.88,1.02,1.01,10.79,1,1
1734,00:11:22:33:44:01,50.5,1672,31.88,1.02,1.01,10.78,1,1
1735,00:11:22:33:44:03,50.5,1673,31.71,1.02,1.01,10.78,1,1
1736,00:11:22:33:44:04,50.5,1674,31.62,1.02,1.01,10.76,1,1
1737,00:11:22:33:44:07,50.4,1675,31.66,1.02,1.01,10.79,1,1
1738,00:11:22:33:44:03,50.4,1676,31.76,1.02,1.01,10.78,1,1
1739,00:11:22:33:44:04,50.4,1677,31.76,1.02,1.01,10.8,1,1
1740,00:11:22:33:44:02,50.4,1678,31.74,1.02,1.01,10.8,1,1
1741,00:11:22:33:44:02,50.4,1679,31.71,1.02,1.01,10.8,1,1
1742,00:11:22:33:44:02,50.4,1680,31.74,1.02,1.01,10.79,1,1
1743,00:11:22:33:44:09,50.4,1681,31.88,1.02,1.01,10.81,1,1
1744,00:11:22:33:44:03,50.3,1682,31.9,1.02,1.01,10.79,1,1
1745,00:11:22:33:44:00,50.3,1683,31.85,1.02,1.01,10.76,1,1
1746,00:11:22:33:44:01,50.3,1684,31.88,1.02,1.01,10.76,1,1
1747,00:11:22:33:44:06,50.3,1685,31.9,1.02,1.01,10.76,1,1
1748,00:11:22:33:44:05,50.3,1686,31.9,1.02,1.01,10.76,1,1
1749,00:11:22:33:44:00,50.3,1687,31.88,1.02,1.01,10.75,1,1
1750,00:11:22:33:44:04,50.3,1688,31.81,1.02,1.01,10.72,1,1
1751,00:11:22:33:44:07,50.4,1689,31.76,1.02,1.01,10.75,1,1
1753,00:11:22:33:44:04,50.4,1690,31.81,1.02,1.01,10.76,1,1
1754,00:11:22:33:44:06,50.4,1691,31.88,1.02,1.01,10.78,1,1
1755,00:11:22:33:44:04,50.4,1692,31.81,1.02,1.01,10.74,1,1
1756,00:11:22:33:44:01,50.4,1693,31.71,1.02,1.01,10.72,1,1
1757,00:11:22:33:44:04,50.4,1694,31.74,1.02,1.01,10.69,1,1
1758,00:11:22:33:44:02,50.4,1695,31.76,1.02,1.01,10.66,1,1
1759,00:11:22:33:44:01,50.4,1696,31.74,1.02,1.01,10.66,1,1
1760,00:11:22:33:44:06,50.4,1697,31.74,1.02,1.01,10.62,1,1
1761,00:11:22:33:44:01,50.4,1698,31.71,1.02,1.01,10.61,1,1
1762,00:11:22:33:44:04,50.4,1699,31.85,1.02,1.01,10.58,1,1
1763,00:11:22:33:44:03,50.4,1700,31.92,1.02,1.01,10.58,1,1
1764,00:11:22:33:44:05,50.4,1701,32.04,1.02,1.01,10.58,1,1
1765,00:11:22:33:44:05,50.5,1702,32.04,1.02,1.01,10.59,1,1
1766,00:11:22:33:44:09,50.4,1703,32.04,1.02,1.01,10.62,1,1
1767,00:11:22:33:44:08,50.4,1704,31.97,1.02,1.01,10.66,1,1
1768,00:11:22:33:44:04,50.4,1705,32.04,1.02,1.01,10.7,1,1
1769,00:11:22:33:44:07,50.4,1706,32.06,1.02,1.01,10.71,1,1
1770,00:11:22:33:44:07,50.4,1707,31.99,1.02,1.01,10.71,1,1
1771,00:11:22:33:44:07,50.4,1708,32.04,1.02,1.01,10.72,1,1
1773,00:11:22:33:44:05,50.4,1709,32.04,1.02,1.01,10.72,1,1
1774,00:11:22:33:44:05,50.4,1710,31.97,1.02,1.01,10.72,1,1
1775,00:11:22:33:44:08,50.4,1711,31.97,1.02,1.01,10.72,1,1
1776,00:11:22:33:44:08,50.4,1712,32.14,1.02,1.01,10.69,1,1
1777,00:11:22:33:44:00,50.3,1713,32.06,1.02,1.01,10.65,1,1
1778,00:11:22:33:44:02,50.3,1714,32.09,1.02,1.01,10.67,1,1
1779,00:11:22:33:44:07,50.3,1715,31.95,1.02,1.01,10.71,1,1
1780,00:11:22:33:44:03,50.3,1716,31.9,1.02,1.01,10.71,1,1
1781,00:11:22:33:44:00,50.4,1717,31.83,1.02,1.01,10.74,1,1
1782,00:11:22:33:44:09,50.3,1718,31.85,1.02,1.01,10.78,1,1
1783,00:11:22:33:44:09,50.4,1719,31.81,1.02,1.01,10.77,1,1
1784,00:11:22:33:44:02,50.4,1720,31.81,1.02,1.01,10.77,1,1
1785,00:11:22:33:44:07,50.3,1721,31.83,1.02,1.01,10.8,1,1
1786,00:11:22:33:44:03,50.4,1722,31.74,1.02,1.01,10.77,1,1
1787,00:11:22:33:44:03,50.4,1723,31.81,1.02,1.01,10.75,1,1
1788,00:11:22:33:44:07,50.3,1724,31.71,1.02,1.01,10.74,1,1
1789,00:11:22:33:44:09,50.4,1725,31.76,1.02,1.01,10.74,1,1
1790,00:11:22:33:44:01,50.4,1726,31.76,1.02,1.01,10.7,1,1
1792,00:11:22:33:44:00,50.4,1727,31.83,1.02,1.01,10.67,1,1
1793,00:11:22:33:44:04,50.4,1728,31.76,1.02,1.01,10.7,1,1
1794,00:11:22:33:44:05,50.4,1729,31.88,1.02,1.01,10.7,1,1
1795,00:11:22:33:44:03,50.4,1730,31.92,1.02,1.01,10.7,1,1
1796,00:11:22:33:44:09,50.4,1731,31.88,1.02,1.01,10.69,1,1
1797,00:11:22:33:44:08,50.4,1732,31.97,1.02,1.01,10.69,1,1
1798,00:11:22:33:44:09,50.4,1733,31.95,1.02,1.01,10.69,0,0
1799,00:11:22:33:44:04,50.4,1734,31.99,1.02,1.01,10.69,0,0
1800,00:11:22:33:44:05,50.4,1735,31.99,1.02,1.01,10.72,0,0
1801,00:11:22:33:44:09,50.4,1736,32.02,1.02,1.01,10.71,0,0
1802,00:11:22:33:44:06,50.4,1737,31.97,1.02,1.01,10.67,0,0
1803,00:11:22:33:44:02,50.4,1738,32.04,1.02,1.01,10.67,0,0
1804,00:11:22:33:44:06,50.4,1739,31.97,1.02,1.01,10.69,0,0
1805,00:11:22:33:44:06,50.4,1740,31.81,1.02,1.01,10.7,0,0
1806,00:11:22:33:44:00,50.4,1741,31.83,1.02,1.01,10.68,0,0
1807,00:11:22:33:44:03,50.4,1742,31.83,1.02,1.01,10.69,0,0
1808,00:11:22:33:44:06,50.4,1743,31.81,1.02,1.01,10.69,0,0
1809,00:11:22:33:44:06,50.4,1744,31.83,1.02,1.01,10.7,0,0
1811,00:11:22:33:44:06,50.4,1745,31.74,1.02,1.01,10.73,0,0
1812,00:11:22:33:44:09,50.4,1746,31.64,1.02,1.01,10.77,0,0
